0.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00     2.00000000000000e+01     0.00000000000000e+00     1.00000000000000e+00
1.00000000000000e-01     1.89899972320185e+00     -4.83188487428746e-01     1.98013266915974e-01     1.72042576182159e+01     -9.39836091852349e+00     1.96039734661681e+00
2.00000000000000e-01     3.30548475611957e+00     -1.79120768736412e+00     3.92105608444474e-01     1.03828646119555e+01     -1.61691822431250e+01     1.92157887831111e+00
3.00000000000000e-01     3.90069947177609e+00     -3.57731534992026e+00     5.82354664110031e-01     1.33328335604347e+00     -1.87880342888964e+01     1.88352906717799e+00
4.00000000000000e-01     3.57338661448934e+00     -5.39345030403235e+00     7.68836536071586e-01     -7.68192884305960e+00     -1.67882430116402e+01     1.84623269278568e+00
5.00000000000000e-01     2.43839328978898e+00     -6.80190276672919e+00     9.51625819564370e-01     -1.44971924916037e+01     -1.08315858955991e+01     1.80967483608713e+00
6.00000000000000e-01     8.00200183083557e-01     -7.48011787200910e+00     1.13079563273899e+00     -1.75606293966622e+01     -2.50497734101597e+00     1.77384087345220e+00
7.00000000000000e-01     -9.27700145714472e-01     -7.29371073804641e+00     1.30641764590967e+00     -1.62830136610892e+01     6.09724287618164e+00     1.73871647081807e+00
8.00000000000000e-01     -2.32646618933809e+00     -6.32138937425408e+00     1.47856211022332e+00     -1.11416536334028e+01     1.28966088215413e+01     1.70428757795534e+00
9.00000000000000e-01     -3.07279140215819e+00     -4.82768060680767e+00     1.64729788576094e+00     -3.52384475360670e+00     1.63294931321525e+01     1.67054042284781e+00
1.00000000000000e+00     -3.01286925839332e+00     -3.19206139908702e+00     1.81269246908258e+00     4.64226685624357e+00     1.57027585717840e+01     1.63746150618348e+00
1.10000000000000e+00     -2.19271647650358e+00     -1.81323918504630e+00     1.97481202022686e+00     1.13723473700692e+01     1.13262302195272e+01     1.60503759595463e+00
1.20000000000000e+00     -8.39277048705591e-01     -1.01256314866908e+00     2.13372138917582e+00     1.51050396663957e+01     4.39889787326178e+00     1.57325572216483e+00
1.30000000000000e+00     7.01221099053072e-01     -9.59816919931064e-01     2.28948414179588e+00     1.50606711805341e+01     -3.31414211127914e+00     1.54210317164082e+00
1.40000000000000e+00     2.05116385351284e+00     -1.63835181389880e+00     2.44216258526492e+00     1.13980081598034e+01     -9.92814890478444e+00     1.51156748294702e+00
1.50000000000000e+00     2.89354620792529e+00     -2.85639873112521e+00     2.59181779299607e+00     5.13929710278888e+00     -1.38964512934014e+01     1.48163644140079e+00
1.60000000000000e+00     3.04579213265340e+00     -4.30002904878525e+00     2.73850962906783e+00     -2.10930367045692e+00     -1.43689548535100e+01     1.45229807418643e+00
1.70000000000000e+00     2.49836810025612e+00     -5.61340155075821e+00     2.88229677217055e+00     -8.56668137384228e+00     -1.13691601911289e+01     1.42354064556589e+00
1.80000000000000e+00     1.41028945656753e+00     -6.48593706279223e+00     3.02323673907863e+00     -1.27117432052747e+01     -5.75425987027922e+00     1.39535265218427e+00
1.90000000000000e+00     6.42900090064477e-02     -6.72519555923985e+00     3.16138590765807e+00     -1.36388357980006e+01     1.02358906681574e+00     1.36772281846839e+00
2.00000000000000e+00     -1.20598793860631e+00     -6.29849936953583e+00     3.29679953941830e+00     -1.12512992599579e+01     7.28963956693874e+00     1.34064009211634e+00
2.10000000000000e+00     -2.09818515180988e+00     -5.33452327999157e+00     3.42953180161754e+00     -6.25297936959590e+00     1.15578304150477e+01     1.31409363967649e+00
2.20000000000000e+00     -2.41267492660211e+00     -4.08603905986619e+00     3.55963578893046e+00     5.23396859894728e-02     1.28805824449838e+01     1.28807284221391e+00
2.30000000000000e+00     -2.09651781670214e+00     -2.86429243166634e+00     3.68716354468672e+00     6.09784140500874e+00     1.10554475698440e+01     1.26256729106266e+00
2.40000000000000e+00     -1.25043461023408e+00     -1.96189817616935e+00     3.81216608168901e+00     1.04405960412000e+01     6.64455268640429e+00     1.23756678366220e+00
2.50000000000000e+00     -9.85715925098092e-02     -1.58323678100536e+00     3.93469340261883e+00     1.21035304134751e+01     8.09505318750118e-01     1.21306131947623e+00
2.60000000000000e+00     1.07021563526453e+00     -1.79878858984526e+00     4.05479452003828e+00     1.07920139237208e+01     -4.99132045835361e+00     1.18904109599235e+00
2.70000000000000e+00     1.97432977883414e+00     -2.53344324249215e+00     4.17251747599567e+00     6.93791783177240e+00     -9.36496024567229e+00     1.16549650480087e+00
2.80000000000000e+00     2.40683293214395e+00     -3.59026218936051e+00     4.28790936124306e+00     1.56732246676868e+00     -1.13161122228477e+01     1.14241812775139e+00
2.90000000000000e+00     2.28225942124546e+00     -4.70259249690750e+00     4.40101633407310e+00     -3.96941436878657e+00     -1.04707786068458e+01     1.11979673318538e+00
3.00000000000000e+00     1.65239559800335e+00     -5.60089401447130e+00     4.51188363878304e+00     -8.33494919195716e+00     -7.14179918712247e+00     1.09762327224339e+00
3.10000000000000e+00     6.88450530244662e-01     -6.07764017380388e+00     4.62055562377299e+00     -1.05258909750683e+01     -2.22672461646253e+00     1.07588887524540e+00
3.20000000000000e+00     -3.64779057128160e-01     -6.03476817836517e+00     4.72707575928594e+00     -1.01008850804002e+01     3.03084892131383e+00     1.05458484814281e+00
3.30000000000000e+00     -1.25063439042111e+00     -5.50295754604858e+00     4.83148665479636e+00     -7.26466085215870e+00     7.35376346131527e+00     1.03370266904073e+00
3.40000000000000e+00     -1.76275114560226e+00     -4.62920778273024e+00     4.93383007605462e+00     -2.79348868453073e+00     9.73959728455734e+00     1.01323398478908e+00
3.50000000000000e+00     -1.79268979353231e+00     -3.63694407675026e+00     5.03414696179381e+00     2.17381757495517e+00     9.69083778301159e+00     9.93170607641239e-01
