0.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00     0.00000000000000e+00     2.00000000000000e+01     0.00000000000000e+00     2.00000000000000e+00
4.00000000000000e-02     7.91517664058153e-01     -7.93099969424574e-02     7.96808516293930e-02     1.94451464824761e+01     -3.94172632090227e+00     1.98406382967412e+00
8.00000000000000e-02     1.54544559498912e+00     -3.12417022839853e-01     1.58726799447147e-01     1.81288257668029e+01     -7.66474457037763e+00     1.96825464011057e+00
1.20000000000000e-01     2.23251534271991e+00     -6.87645914544013e-01     2.37142902420905e-01     1.61152673587360e+01     -1.10250475306907e+01     1.95257141951582e+00
1.60000000000000e-01     2.82657145719539e+00     -1.18787699817255e+00     3.14934179208021e-01     1.34953007176982e+01     -1.38952818863425e+01     1.93701316415839e+00
2.00000000000000e-01     3.30555816399111e+00     -1.79131066411082e+00     3.92105608476765e-01     1.03823350466477e+01     -1.61695286871334e+01     1.92157887830465e+00
2.40000000000000e-01     3.65232797963382e+00     -2.47240519091914e+00     4.68662129224949e-01     6.90750844947754e+00     -1.77671588599853e+01     1.90626757415501e+00
2.80000000000000e-01     3.85524306151036e+00     -3.20294791850982e+00     5.44608641096033e-01     3.21421179514881e+00     -1.86356257238498e+01     1.89107827178079e+00
3.20000000000000e-01     3.90854876114561e+00     -3.95321522195229e+00     6.19950004692700e-01     -5.47785861990573e-01     -1.87521007613376e+01     1.87600999906146e+00
3.60000000000000e-01     3.81250819914895e+00     -4.69317392674016e+00     6.94691041887937e-01     -4.22837127353061e+00     -1.81239062103967e+01     1.86106179162241e+00
4.00000000000000e-01     3.57329632418258e+00     -5.39367591646451e+00     7.68836536133636e-01     -7.68303884715908e+00     -1.67877464376200e+01     1.84623269277327e+00
4.40000000000000e-01     3.20266147019209e+00     -6.02759871934594e+00     8.42391232766737e-01     -1.07785258907681e+01     -1.48077876070912e+01     1.83152175344665e+00
4.80000000000000e-01     2.71737150894738e+00     -6.57088774940559e+00     9.15359839312931e-01     -1.33979130488175e+01     -1.22726799948558e+01     1.81692803213741e+00
5.20000000000000e-01     2.13846995632128e+00     -7.00346047732182e+00     9.87747025787944e-01     -1.54449963778734e+01     -9.29165768614204e+00     1.80245059484241e+00
5.60000000000000e-01     1.49037451646732e+00     -7.30993890589470e+00     1.05955742499642e+00     -1.68477694327670e+01     -5.98988480115765e+00     1.78808851500072e+00
6.00000000000000e-01     7.99856273903342e-01     -7.48018406007419e+00     1.13079563282842e+00     -1.75608915551517e+01     -2.50324455750186e+00     1.77384087343432e+00
6.40000000000000e-01     9.49418648676481e-02     -7.50961446153291e+00     1.20146620855355e+00     -1.75670606806381e+01     1.02721356796835e+00     1.75970675828929e+00
6.80000000000000e-01     -5.96216661600935e-01     -7.39929940089908e+00     1.27157367511280e+00     -1.68772536721752e+01     4.46094318818450e+00     1.74568526497744e+00
7.20000000000000e-01     -1.24645901218602e+00     -7.15582688745182e+00     1.34112251940794e+00     -1.55298426348219e+01     7.66346043842047e+00     1.73177549611841e+00
7.60000000000000e-01     -1.83067679926428e+00     -6.79095508361656e+00     1.41011719258875e+00     -1.35886400582300e+01     1.05115750130447e+01     1.71797656148225e+00
8.00000000000000e-01     -2.32677558198789e+00     -6.32106446854818e+00     1.47856211033788e+00     -1.11399672263433e+01     1.28980908036491e+01     1.70428757793242e+00
8.40000000000001e-01     -2.71650224671182e+00     -5.76643559502945e+00     1.54646165315340e+00     -8.28887752580489e+00     1.47357983525650e+01     1.69070766936932e+00
8.80000000000001e-01     -2.98610708944195e+00     -5.15038381796534e+00     1.61382016662925e+00     -5.15469767193831e+00     1.59606122108029e+01     1.67723596667415e+00
9.20000000000001e-01     -3.12681699717096e+00     -4.49828754043367e+00     1.68064196173327e+00     -1.86607430273415e+00     1.65337424939415e+01     1.66387160765334e+00
9.60000000000001e-01     -3.13510398249182e+00     -3.83655016122428e+00     1.74693131508316e+00     1.44426999037699e+00     1.64428299447040e+01     1.65061373698337e+00
1.00000000000000e+00     -3.01274168240721e+00     -3.19153789623345e+00     1.81269246922017e+00     4.64485885531423e+00     1.57020159912827e+01     1.63746150615596e+00
1.04000000000000e+00     -2.76665094884235e+00     -2.58853593239291e+00     1.87792963288060e+00     7.61065052780395e+00     1.43509619306903e+01     1.62441407342388e+00
