1.00000e-04     1.99717e-01     -4.99230e-03     1.99800e-02     1.99351e+01     -9.97586e-01     1.99600e+00
2.00000e-04     3.98537e-01     -1.99301e-02     3.99201e-02     1.98206e+01     -1.98870e+00     1.99202e+00
3.00000e-04     5.95966e-01     -4.47365e-02     5.98204e-02     1.96571e+01     -2.97088e+00     1.98804e+00
4.00000e-04     7.91518e-01     -7.93100e-02     7.96809e-02     1.94451e+01     -3.94173e+00     1.98406e+00
5.00000e-04     9.84710e-01     -1.23525e-01     9.95017e-02     1.91854e+01     -4.89884e+00     1.98010e+00
6.00000e-04     1.17507e+00     -1.77233e-01     1.19283e-01     1.88788e+01     -5.83990e+00     1.97614e+00
7.00000e-04     1.36213e+00     -2.40262e-01     1.39025e-01     1.85263e+01     -6.76261e+00     1.97220e+00
8.00000e-04     1.54545e+00     -3.12417e-01     1.58727e-01     1.81288e+01     -7.66474e+00     1.96825e+00
9.00000e-04     1.72456e+00     -3.93481e-01     1.78390e-01     1.76877e+01     -8.54412e+00     1.96432e+00
1.00000e-03     1.89906e+00     -4.83217e-01     1.98013e-01     1.72041e+01     -9.39865e+00     1.96040e+00
1.10000e-03     2.06851e+00     -5.81364e-01     2.17598e-01     1.66795e+01     -1.02263e+01     1.95648e+00
1.20000e-03     2.23252e+00     -6.87646e-01     2.37143e-01     1.61153e+01     -1.10250e+01     1.95257e+00
1.30000e-03     2.39069e+00     -8.01763e-01     2.56649e-01     1.55130e+01     -1.17931e+01     1.94867e+00
1.40000e-03     2.54266e+00     -9.23399e-01     2.76116e-01     1.48745e+01     -1.25286e+01     1.94478e+00
1.50000e-03     2.68806e+00     -1.05222e+00     2.95545e-01     1.42013e+01     -1.32299e+01     1.94089e+00
1.60000e-03     2.82657e+00     -1.18788e+00     3.14934e-01     1.34953e+01     -1.38953e+01     1.93701e+00
1.70000e-03     2.95786e+00     -1.33000e+00     3.34285e-01     1.27584e+01     -1.45233e+01     1.93314e+00
1.80000e-03     3.08164e+00     -1.47821e+00     3.53597e-01     1.19926e+01     -1.51126e+01     1.92928e+00
1.90000e-03     3.19763e+00     -1.63212e+00     3.72871e-01     1.11999e+01     -1.56617e+01     1.92543e+00
2.00000e-03     3.30556e+00     -1.79131e+00     3.92106e-01     1.03823e+01     -1.61695e+01     1.92158e+00
2.10000e-03     3.40520e+00     -1.95537e+00     4.11302e-01     9.54212e+00     -1.66349e+01     1.91774e+00
2.20000e-03     3.49633e+00     -2.12386e+00     4.30460e-01     8.68141e+00     -1.70569e+01     1.91391e+00
2.30000e-03     3.57877e+00     -2.29636e+00     4.49580e-01     7.80245e+00     -1.74346e+01     1.91008e+00
2.40000e-03     3.65233e+00     -2.47241e+00     4.68662e-01     6.90751e+00     -1.77672e+01     1.90627e+00
2.50000e-03     3.71687e+00     -2.65155e+00     4.87706e-01     5.99888e+00     -1.80540e+01     1.90246e+00
2.60000e-03     3.77227e+00     -2.83333e+00     5.06711e-01     5.07889e+00     -1.82947e+01     1.89866e+00
2.70000e-03     3.81842e+00     -3.01729e+00     5.25679e-01     4.14988e+00     -1.84886e+01     1.89486e+00
2.80000e-03     3.85524e+00     -3.20295e+00     5.44609e-01     3.21421e+00     -1.86356e+01     1.89108e+00
2.90000e-03     3.88269e+00     -3.38984e+00     5.63501e-01     2.27425e+00     -1.87355e+01     1.88730e+00
3.00000e-03     3.90072e+00     -3.57750e+00     5.82355e-01     1.33236e+00     -1.87881e+01     1.88353e+00
3.10000e-03     3.90934e+00     -3.76545e+00     6.01171e-01     3.90894e-01     -1.87936e+01     1.87977e+00
3.20000e-03     3.90855e+00     -3.95322e+00     6.19950e-01     -5.47786e-01     -1.87521e+01     1.87601e+00
3.30000e-03     3.89840e+00     -4.14033e+00     6.38691e-01     -1.48135e+00     -1.86639e+01     1.87226e+00
3.40000e-03     3.87895e+00     -4.32634e+00     6.57395e-01     -2.40749e+00     -1.85295e+01     1.86852e+00
3.50000e-03     3.85028e+00     -4.51077e+00     6.76062e-01     -3.32391e+00     -1.83492e+01     1.86479e+00
3.60000e-03     3.81251e+00     -4.69317e+00     6.94691e-01     -4.22837e+00     -1.81239e+01     1.86106e+00
3.70000e-03     3.76576e+00     -4.87310e+00     7.13283e-01     -5.11866e+00     -1.78542e+01     1.85734e+00
3.80000e-03     3.71019e+00     -5.05011e+00     7.31838e-01     -5.99260e+00     -1.75409e+01     1.85363e+00
3.90000e-03     3.64597e+00     -5.22378e+00     7.50356e-01     -6.84808e+00     -1.71851e+01     1.84993e+00
4.00000e-03     3.57330e+00     -5.39368e+00     7.68837e-01     -7.68304e+00     -1.67877e+01     1.84623e+00
4.10000e-03     3.49238e+00     -5.55940e+00     7.87280e-01     -8.49547e+00     -1.63500e+01     1.84254e+00
4.20000e-03     3.40347e+00     -5.72055e+00     8.05687e-01     -9.28343e+00     -1.58732e+01     1.83886e+00
4.30000e-03     3.30680e+00     -5.87674e+00     8.24058e-01     -1.00450e+01     -1.53587e+01     1.83519e+00
4.40000e-03     3.20266e+00     -6.02760e+00     8.42391e-01     -1.07785e+01     -1.48078e+01     1.83152e+00
4.50000e-03     3.09133e+00     -6.17278e+00     8.60688e-01     -1.14821e+01     -1.42221e+01     1.82786e+00
4.60000e-03     2.97312e+00     -6.31193e+00     8.78949e-01     -1.21543e+01     -1.36032e+01     1.82421e+00
4.70000e-03     2.84836e+00     -6.44474e+00     8.97172e-01     -1.27934e+01     -1.29528e+01     1.82057e+00
4.80000e-03     2.71737e+00     -6.57089e+00     9.15360e-01     -1.33979e+01     -1.22727e+01     1.81693e+00
4.90000e-03     2.58052e+00     -6.69010e+00     9.33511e-01     -1.39666e+01     -1.15646e+01     1.81330e+00
5.00000e-03     2.43816e+00     -6.80209e+00     9.51626e-01     -1.44981e+01     -1.08304e+01     1.80967e+00
5.10000e-03     2.29068e+00     -6.90662e+00     9.69704e-01     -1.49913e+01     -1.00721e+01     1.80606e+00
5.20000e-03     2.13847e+00     -7.00346e+00     9.87747e-01     -1.54450e+01     -9.29166e+00     1.80245e+00
5.30000e-03     1.98192e+00     -7.09239e+00     1.00575e+00     -1.58583e+01     -8.49112e+00     1.79885e+00
5.40000e-03     1.82144e+00     -7.17322e+00     1.02372e+00     -1.62304e+01     -7.67256e+00     1.79526e+00
5.50000e-03     1.65745e+00     -7.24579e+00     1.04166e+00     -1.65604e+01     -6.83810e+00     1.79167e+00
5.60000e-03     1.49037e+00     -7.30994e+00     1.05956e+00     -1.68478e+01     -5.98988e+00     1.78809e+00
5.70000e-03     1.32064e+00     -7.36555e+00     1.07742e+00     -1.70919e+01     -5.13009e+00     1.78452e+00
5.80000e-03     1.14868e+00     -7.41251e+00     1.09525e+00     -1.72923e+01     -4.26091e+00     1.78095e+00
5.90000e-03     9.74941e-01     -7.45074e+00     1.11304e+00     -1.74487e+01     -3.38456e+00     1.77739e+00
6.00000e-03     7.99856e-01     -7.48018e+00     1.13080e+00     -1.75609e+01     -2.50324e+00     1.77384e+00
